id,brand,model,price_total,price_vehicle,year,mileage,displacement,transmission,prefecture,category,link,crawl_date,year_ce,mileage_wan_km,displacement_cc,vehicle_class,brand_clean,brand_origin
882,日産,デイズルークス 660 ライダー ハイウェイスター ターボベース 4WD,76.1,70.0,"2016
(H28)","7.7
万km",660CC,CVT,Yamanashi,轻自动车,/usedcar/detail/AU7072563639/index.html,2026-06-21,2016,7.7,660.0,K-car (<=660cc),Nissan,Domestic
883,スズキ,ハスラー 660 ハイブリッド X 禁煙車 SDナビ バックカメラ 衝突被害軽減システム レーダークルーズ コーナーセンサー スマートキー LEDヘッド ETC 純正15インチアルミ オートハイビーム 車線逸脱警報 オートライト,155.9,145.2,"2024
(R06)","1.4
万km",660CC,CVT,Aichi,轻自动车,/usedcar/detail/AU7092858130/index.html,2026-06-21,2024,1.4,660.0,K-car (<=660cc),Suzuki,Domestic
884,スズキ,アルト 660 L GoGoチラシ対象車 メモリーナビ キーレスエントリー シートヒーター 車両走行安定補助システム アイドリングストップ オートライト 電動格納ドアミラー パワーウィンドウ エアコン,52.2,42.8,"2021
(R03)","5.6
万km",660CC,CVT,Kanagawa,轻自动车,/usedcar/detail/AU6962762813/index.html,2026-06-21,2021,5.6,660.0,K-car (<=660cc),Suzuki,Domestic
885,スズキ,スペーシア 660 カスタム ハイブリッド XS 雹害車・衝突軽減ブレーキ・バックカメラ・両側電動スライドドア・ワンオーナー・カーナビ・Bluetooth・フルセグTV・CD再生・スマートキー&プッシュスタート・ベンチシート・ルームクリーニング!,89.5,82.8,"2020
(R02)","7.1
万km",660CC,CVT,Hyogo,轻自动车,/usedcar/detail/AU6944522486/index.html,2026-06-21,2020,7.1,660.0,K-car (<=660cc),Suzuki,Domestic
886,スズキ,ハスラー 660 ハイブリッド G SDナビ バックカメラ 衝突軽減 シートヒーター ETC Bluetooth オートハイビーム オートライト オートエアコン スマートキー プッシュスタート アイドリングストップ 電動格納ミラー,89.9,79.4,"2022
(R04)","8.7
万km",660CC,CVT,Nagano,轻自动车,/usedcar/detail/AU6970830981/index.html,2026-06-21,2022,8.7,660.0,K-car (<=660cc),Suzuki,Domestic
887,日産,ルークス 660 ハイウェイスターGターボ プロパイロット エディション 両側オートスライドドア プロパイロット アダプティブLEDヘッドライト 純正ドライブレコーダー(フロント+車室内) アラウンドビュー インテリジェントルームミラー 前後踏み間違い防止アシスト,160.8,149.0,"2023
(R05)","0.8
万km",660CC,CVT,Osaka,轻自动车,/usedcar/detail/AU7093032423/index.html,2026-06-21,2023,0.8,660.0,K-car (<=660cc),Nissan,Domestic
888,スズキ,ハスラー 660 ハイブリッド G クルコン シートヒーター ドラレコ,119.8,116.4,"2022
(R04)","1.9
万km",660CC,CVT,Kochi,轻自动车,/usedcar/detail/AU7026184200/index.html,2026-06-21,2022,1.9,660.0,K-car (<=660cc),Suzuki,Domestic
889,日産,ルークス 660 ハイウェイスターX プロパイロット エディション ナビゲーション/ETC/全周囲カメラ/ドライブレコーダー/スマートキー/衝突被害軽減システム/アダプティブクルーズコントロール/両側電動スライドドア/レーンキープアシスト/クリアランスソナー,114.7,109.8,"2022
(R04)","3.4
万km",660CC,CVT,Kagawa,轻自动车,/usedcar/detail/AU6903750734/index.html,2026-06-21,2022,3.4,660.0,K-car (<=660cc),Nissan,Domestic
890,スズキ,アルト 660 L シートヒーター 横滑り防止 アイドリングストップ ドラレコ CD 純正オーディオ,49.9,42.5,"2017
(H29)","1.3
万km",660CC,CVT,Miyagi,轻自动车,/usedcar/detail/AU7093617789/index.html,2026-06-21,2017,1.3,660.0,K-car (<=660cc),Suzuki,Domestic
891,スズキ,ハスラー 660 ハイブリッド G 届出済未使用車 衝突被害軽減ブレーキ コーナーセンサー スマートキー アイドリングストップ アダクティブクルーズコントロール LEDヘッドライト シートヒーター 横滑り防止機能 電動格納ドアミラー,129.7,120.7,"2026
(R08)","8
km",660CC,CVT,Aichi,轻自动车,/usedcar/detail/AU7032020845/index.html,2026-06-21,2026,0.0008,660.0,K-car (<=660cc),Suzuki,Domestic
892,ホンダ,N-BOX 660 4WD 電動スライドドア 衝突被害軽減システム レーダークルーズ 禁煙車 コーナーセンサー スマートキー LEDヘッド 車線逸脱警報 オートライト オートエアコン,159.9,151.1,"2024
(R06)","0.4
万km",660CC,CVT,Ishikawa,轻自动车,/usedcar/detail/AU6989907591/index.html,2026-06-21,2024,0.4,660.0,K-car (<=660cc),Honda,Domestic
893,スズキ,スペーシア 660 Gリミテッド 4WD 社外ナビフルセグパワースライド・シートヒーター・片側パワースライドドア・プッシュスタート・スペアキー・社外エンジンスターター・フルオートエアコン・衝突被害軽減ブレーキ・車線逸脱警報,82.9,78.0,"2017
(H29)","5.8
万km",660CC,CVT,Hokkaido,轻自动车,/usedcar/detail/AU7064645948/index.html,2026-06-21,2017,5.8,660.0,K-car (<=660cc),Suzuki,Domestic
894,日産,デイズ 660 X モカセレクション ワンオーナー 純正メモリーナビ 全周囲カメラ,41.4,33.0,"2017
(H29)","10.7
万km",660CC,CVT,Fukuoka,轻自动车,/usedcar/detail/AU7046875879/index.html,2026-06-21,2017,10.7,660.0,K-car (<=660cc),Nissan,Domestic
895,ホンダ,N-BOX カスタム 660 G L ホンダセンシング 禁煙車 両側電動ドア 純正ナビ バックカメラ 衝突被害軽減システム レーダークルーズ ドラレコ コーナーセンサー スマートキー LEDヘッド ビルトインETC 純正14インチアルミ オートライト,134.9,126.7,"2020
(R02)","1.4
万km",660CC,CVT,Chiba,轻自动车,/usedcar/detail/AU7047949026/index.html,2026-06-21,2020,1.4,660.0,K-car (<=660cc),Honda,Domestic
896,ホンダ,N-BOX 660 カスタムG SSパッケージ GoGoチラシ対象車 メモリーナビ バックアイカメラ パドルシフト 両側電動スライドドア ドライブレコーダー ETC LEDヘッドランプ パワースイッチ スマートキー オートクルーズコントロール,82.7,72.8,"2017
(H29)","7.2
万km",660CC,CVT,Kanagawa,轻自动车,/usedcar/detail/AU7052606142/index.html,2026-06-21,2017,7.2,660.0,K-car (<=660cc),Honda,Domestic
897,ホンダ,N-BOX カスタム 660 届出済未使用車 片側電動スライドドア 衝突被害軽減ブレーキ コーナーセンサー アダクティブクルーズコントロール アイドリングストップ アルミホイール スマートキー シートヒーター LEDヘッドライト,156.7,147.7,"2025
(R07)","6
km",660CC,CVT,Aichi,轻自动车,/usedcar/detail/AU6752947640/index.html,2026-06-21,2025,0.0006,660.0,K-car (<=660cc),Honda,Domestic
898,スズキ,エブリイ 660 PA ハイルーフ GoGoチラシ対象車 FM/AMラジオ 両側スライドドア オーバーヘッドシェルフ 衝突被害軽減ブレーキ 後退時ブレーキサポート 車両走行安定補助システム アイドリングストップ オートライト 電源ソケット,113.6,105.8,"2025
(R07)","0.3
万km",660CC,4AT,Kanagawa,轻自动车,/usedcar/detail/AU7076189063/index.html,2026-06-21,2025,0.3,660.0,K-car (<=660cc),Suzuki,Domestic
899,スズキ,ワゴンR 660 スティングレー X SDナビ バックカメラ,49.8,42.0,"2014
(H26)","5.4
万km",660CC,CVT,Ibaraki,轻自动车,/usedcar/detail/AU6924485178/index.html,2026-06-21,2014,5.4,660.0,K-car (<=660cc),Suzuki,Domestic
900,ダイハツ,タント 660 カスタム RS clarion製ナビ バックカメラ 両側パワースライドドア オートエアコン スマートキー LEDヘッドライト フルセグTV Bluetooth接続,59.9,52.0,"2014
(H26)","8.8
万km",660CC,CVT,Hyogo,轻自动车,/usedcar/detail/AU6953354710/index.html,2026-06-21,2014,8.8,660.0,K-car (<=660cc),Daihatsu,Domestic
1004,トヨタ,ヴォクシー 1.8 ハイブリッド S-Z 純正10インチディスプレイオーディオ 後席フリップダウンモニターバックモニター トヨタセーフティーセンス 両側電動スライドドア アダプティブクルーズコントロール 純正アルミホイール LEDヘッドライト ETC2.0,344.8,334.8,"2023
(R05)","4.7
万km",1800CC,CVT,Shiga,混合动力,/usedcar/detail/AU7040344375/index.html,2026-06-21,2023,4.7,1800.0,Mid-size (1501-2000cc),Toyota,Domestic
1006,日産,ノート 1.2 X 衝突軽減B Panasonic社外ナビ TV Bluetooth対応 Bカメラ LEDヘッドライト スマートキー プッシュスタート 電子パーキング ステアリングスイッチ 電動格納ミラー オートエアコン,123.9,110.8,"2021
(R03)","4.2
万km",1200CC,AT,Fukui,混合动力,/usedcar/detail/AU6927274057/index.html,2026-06-21,2021,4.2,1200.0,Compact (<=1500cc),Nissan,Domestic
1007,日産,セレナ 2.0 ハイウェイスター 衝突軽減B 純正9インチナビ TV Bluetooth対応 アラウンドビューモニター 両側自動ドア クルーズコントロール 革巻きステアリング LEDヘッドライト スマートキー プッシュスタート ETC 純正アルミホイール,139.9,128.4,"2017
(H29)","3.6
万km",2000CC,CVT,Kyoto,混合动力,/usedcar/detail/AU7005788899/index.html,2026-06-21,2017,3.6,2000.0,Mid-size (1501-2000cc),Nissan,Domestic
1008,日産,ノート 1.2 X エマージェンシーブレーキ 純正9型ナビ フルセグTV BT AUDIO HDMI アラウンドビューモニター ビルドインETC デジタルインナーミラー ドライブレコーダー クリアランスソナー BSM,171.9,166.2,"2023
(R05)","0.6
万km",1200CC,AT,Osaka,混合动力,/usedcar/detail/AU7000203281/index.html,2026-06-21,2023,0.6,1200.0,Compact (<=1500cc),Nissan,Domestic
1009,レクサス,HS 250h バージョンL SDナビ バックカメラ,189.9,176.6,"2016
(H28)","0.7
万km",2400CC,CVT,Hiroshima,混合动力,/usedcar/detail/AU7013943455/index.html,2026-06-21,2016,0.7,2400.0,Large (2001-3000cc),Lexus,Domestic
1010,トヨタ,アクア 1.5 S 禁煙 ナビ 衝突軽減 バックカメラ スマートキー ETC オートエアコン,92.9,76.2,"2016
(H28)","6.3
万km",1500CC,CVT,Miyazaki,混合动力,/usedcar/detail/AU7030303705/index.html,2026-06-21,2016,6.3,1500.0,Compact (<=1500cc),Toyota,Domestic
1011,ホンダ,ステップワゴン 2.0 e:HEV スパーダ 登録済未使用車 ブラインドスポットインフォメーション LEDアクティブコーナリングライト 二列目オットマン パワーテールゲート 運転席助手席シートヒーター 16インチ純正アルミホイール,379.7,369.0,"2026
(R08)","10
km",2000CC,AT,Osaka,混合动力,/usedcar/detail/AU6927263933/index.html,2026-06-21,2026,0.001,2000.0,Mid-size (1501-2000cc),Honda,Domestic
1012,日産,ノート 1.2 S 純正ナビ Bluetooth/CD/DVD/フルセグTV ETC エマージェンシーブレーキ 標識検知支援 側方支援 オートハイビーム LEDヘッドライト スマートキー,128.8,123.0,"2021
(R03)","4.6
万km",1200CC,AT,Chiba,混合动力,/usedcar/detail/AU7060925765/index.html,2026-06-21,2021,4.6,1200.0,Compact (<=1500cc),Nissan,Domestic
1013,トヨタ,ヤリス 1.5 ハイブリッド X 純正ディスプレイオーディオ バックカメラ セーフティセンス レーダークルーズ 禁煙車 ETC オートハイビーム 車線逸脱警報 オートライト オートエアコン Bluetooth リモコンキー,159.9,144.5,"2023
(R05)","2.4
万km",1500CC,CVT,Ibaraki,混合动力,/usedcar/detail/AU6936948466/index.html,2026-06-21,2023,2.4,1500.0,Compact (<=1500cc),Toyota,Domestic
1014,トヨタ,ノア 1.8 ハイブリッド S-Z 快適利便パッケージ 純正ディスプレイオーディオ バックカメラ CD/DVD HDMI トヨタセーフティセンス シートヒーター ハーフレザーシート ビルトインETC2.0 アダプティブクルーズコントロール パワーバックドア LED,349.8,339.8,"2024
(R06)","3.6
万km",1800CC,CVT,Shiga,混合动力,/usedcar/detail/AU7093779596/index.html,2026-06-21,2024,3.6,1800.0,Mid-size (1501-2000cc),Toyota,Domestic
1015,トヨタ,SAI SAI G ナビ ETC,109.8,98.0,"2014
(H26)","5
万km",2400CC,AT,Aichi,混合动力,/usedcar/detail/AU7101129294/index.html,2026-06-21,2014,5.0,2400.0,Large (2001-3000cc),Toyota,Domestic
1016,三菱,アウトランダーPHEV 2.4 G プラスパッケージ 4WD 衝突被害軽減ブレーキ 純正ナビゲーション Bluetooth フルセグテレビ 全方位カメラ レーダークルーズコントロール ETC ドライブレコーダー ハーフレザーシート パワーバックドア スマートキー,196.9,189.0,"2018
(H30)","4.6
万km",2400CC,MT,Tokyo,混合动力,/usedcar/detail/AU6962932493/index.html,2026-06-21,2018,4.6,2400.0,Large (2001-3000cc),Mitsubishi,Domestic
1017,トヨタ,アクア 1.5 S 禁煙車 LEDヘッド ETC オートエアコン CD ヘッドライトウォッシャー 電動格納ミラー キーレス,70.9,58.7,"2014
(H26)","5.1
万km",1500CC,CVT,Aichi,混合动力,/usedcar/detail/AU7067454988/index.html,2026-06-21,2014,5.1,1500.0,Compact (<=1500cc),Toyota,Domestic
1018,日産,セレナ 2.0 ハイウェイスター Vセレクション 4WD 後席モニター 全周囲カメラ 純正ナビ ハンズフリー両側電動スライド 衝突被害軽減 車線逸脱警報 クルーズコントロール 駐車支援アシスト コーナーセンサー LEDヘッド スマートキー ETC,149.9,131.9,"2017
(H29)","7.4
万km",2000CC,CVT,Hokkaido,混合动力,/usedcar/detail/AU7096386927/index.html,2026-06-21,2017,7.4,2000.0,Mid-size (1501-2000cc),Nissan,Domestic
1019,日産,セレナ 2.0 ハイウェイスター 衝突軽減B 純正9インチナビ Bluetooth対応 アラウンドビューモニター ETC 両側自動ドア クルーズコントロール 革巻きステアリング LEDヘッドライト スマートキー プッシュスタート 純正アルミホイール,99.9,84.3,"2019
(R01)","11
万km",2000CC,CVT,Hyogo,混合动力,/usedcar/detail/AU7042091399/index.html,2026-06-21,2019,11.0,2000.0,Mid-size (1501-2000cc),Nissan,Domestic
1020,トヨタ,ヤリスクロス 1.5 ハイブリッド Z 純正8型ナビ バックカメラ 衝突被害軽減システム レーダークルーズ 禁煙車 シートヒーター ハーフレザーシート パワーシート コーナーセンサー スマートキー LEDヘッド ETC オートハイビーム,209.9,193.6,"2021
(R03)","4.4
万km",1500CC,CVT,Ibaraki,混合动力,/usedcar/detail/AU6992765325/index.html,2026-06-21,2021,4.4,1500.0,Compact (<=1500cc),Toyota,Domestic
1021,ホンダ,フィット 1.5 e:HEV ベーシック ナビ Bluetooth ETC 前方ドライブレコーダー LEDヘッドライト ホンダセンシング アダプティブクルーズコントロール レーンキープアシスト コーナーセンサー プッシュスタート スマートキー,144.8,136.5,"2023
(R05)","6
万km",1500CC,AT,Gunma,混合动力,/usedcar/detail/AU6891838982/index.html,2026-06-21,2023,6.0,1500.0,Compact (<=1500cc),Honda,Domestic
1022,トヨタ,アクア 1.5 L 禁煙車 後期 寒冷地仕様 SDナビ バックカメラ Bluetooth 衝突軽減装置 ETC キーレス オートマチックハイビーム オートエアコン 車線逸脱警報 横滑り防止装置 盗難防止システム,112.9,96.5,"2019
(R01)","5.3
万km",1500CC,CVT,Niigata,混合动力,/usedcar/detail/AU7092849472/index.html,2026-06-21,2019,5.3,1500.0,Compact (<=1500cc),Toyota,Domestic
1023,日産,セレナ 2.0 ハイウェイスター Vセレクション 社外ナビ・バックカメラ・ETC・ドライブレコーダー・両側パワースライドドア(ハンズフリー機能付き)・クルーズコントロール・車線逸脱警報・エマージェンシーブレーキ・LEDヘッドライト・純正アルミホイール,169.8,160.3,"2019
(R01)","4.4
万km",2000CC,CVT,Hyogo,混合动力,/usedcar/detail/AU6989770345/index.html,2026-06-21,2019,4.4,2000.0,Mid-size (1501-2000cc),Nissan,Domestic
1024,トヨタ,ライズ ハイブリッド 1.2 G 車両品質評価書/純正9インチディスプレイオーディオ/全方位カメラ/衝突軽減ブレーキ/アクセサリーコンセント/パーキングセンサー/Bluetooth/フルセグTV/USBソケット/スペアスマートキー/純正16インチアルミホイール,172.4,156.8,"2022
(R04)","4.3
万km",1200CC,AT,Wakayama,混合动力,/usedcar/detail/AU6981615271/index.html,2026-06-21,2022,4.3,1200.0,Compact (<=1500cc),Toyota,Domestic
1026,トヨタ,エスクァイア 1.8 ハイブリッド Xi 両側電動ドア 純正9型SDナビ 後席モニター バックカメラ 衝突被害軽減システム 禁煙車 スマートキー LEDヘッド クリアランスソナー ビルトインETC 純正15インチアルミ オートハイビーム,117.9,105.3,"2016
(H28)","10.9
万km",1800CC,CVT,Shizuoka,混合动力,/usedcar/detail/AU7064316051/index.html,2026-06-21,2016,10.9,1800.0,Mid-size (1501-2000cc),Toyota,Domestic
1027,スバル,フォレスター 2.0 アドバンス 4WD サンルーフ/純正8型ナビ/Bluetooth/フルセグTV/バックカメラ/シートヒーター/エアーシート/プリクラッシュブレーキ/AT誤発進抑制機能/電動リアゲート/全車速追従式クルーズコントロール/デジタルインナーミラー,254.8,245.5,"2021
(R03)","2.5
万km",2000CC,MT,Chiba,混合动力,/usedcar/detail/AU7094971505/index.html,2026-06-21,2021,2.5,2000.0,Mid-size (1501-2000cc),Subaru,Domestic
